Algorithm,Seed,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
bfs_multi,0,0.4187081754207611,0.8930690352839974,0,32
bfs_multi,0,0.023764893263578415,0.9895239621385977,50,1632
bfs_multi,0,0.0027194773365044967,0.995372336577206,100,3232
bfs_multi,0,0.00206452302809339,0.9961121536392878,150,4832
bfs_multi,0,0.0019776432594517247,0.9961903960591999,200,6432
bfs_multi,0,0.0014619334539747798,0.9960486492002999,250,8032
bfs_multi,0,0.0015904925399263447,0.9963374861609502,300,9632
bfs_multi,0,0.001432777260124567,0.9951765725750492,350,11232
bfs_multi,0,0.001296785222084509,0.9949405113996905,400,12832
bfs_multi,0,0.0011786138701427263,0.9950198912227081,450,14432
bfs_multi,0,0.001193350347894011,0.9943825736449892,500,16032
bfs_multi,0,0.0016971214172008331,0.995929559779291,550,17632
bfs_multi,0,0.0010197658580727875,0.9967633000049847,600,19232
bfs_multi,0,0.0009331891483179788,0.9963804461351913,650,20832
bfs_multi,0,0.0009343695284769638,0.9961091308914328,700,22432
bfs_multi,0,0.0009895793739542569,0.9964067079066059,750,24032
bfs_multi,0,0.0009427762112682103,0.9959488660910711,800,25632
bfs_multi,0,0.0010224301764537812,0.9953191703364417,850,27232
bfs_multi,0,0.001034411091459333,0.9956341715344228,900,28832
bfs_multi,0,0.0009131954165059142,0.9958726318595901,950,30432
bfs_multi,0,0.000897254736476043,0.9962462582174569,1000,32032
bfs_multi,0,0.0008854695772697596,0.9958633785480557,1050,33632
bfs_multi,0,0.0010142711682419759,0.9953853778546735,1100,35232
bfs_multi,0,0.001057667553104693,0.995847804350563,1150,36832
bfs_multi,0,0.0009487725391772984,0.9946460543975054,1200,38432
bfs_multi,0,0.0008583186153555289,0.9961193980978522,1250,40032
bfs_multi,0,0.0012190550967352465,0.9960121383676165,1300,41632
bfs_multi,0,0.0011817239875381346,0.9964501983111516,1350,43232
bfs_multi,0,0.0012191947609971976,0.9957200270665244,1400,44832
bfs_multi,0,0.0008388745553020271,0.9957743009950759,1450,46432
bfs_multi,0,0.0011158876458648593,0.9957031419842273,1500,48032
bfs_multi,0,0.0011692811504872224,0.9957889896662617,1550,49632
bfs_multi,0,0.0009658000103036101,0.995714174605146,1600,51232
bfs_multi,0,0.0009037237413576804,0.9954935118342133,1650,52832
bfs_multi,0,0.0010326468507264508,0.9960059013588811,1700,54432
bfs_multi,0,0.0009389014123280504,0.9960089574901716,1750,56032
bfs_multi,0,0.000777051654567913,0.9959507742934046,1800,57632
bfs_multi,0,0.0008668288562193994,0.9964320219553696,1850,59232
bfs_multi,0,0.0007971986975428536,0.9957375208709133,1900,60832
bfs_multi,0,0.0007931587480652524,0.9953329104934369,1950,62432
bfs_multi,0,0.0008491208349369117,0.9965176774055484,2000,64032
bfs_multi,0,0.0010841765245140779,0.99613108809126,2050,65632
bfs_multi,0,0.0009067100056017807,0.9956766119196044,2100,67232
bfs_multi,0,0.0008749581936331196,0.9951949210997597,2150,68832
bfs_multi,0,0.0010098878733288074,0.9966056113137178,2200,70432
bfs_multi,0,0.0009924061325727962,0.9949550568778209,2250,72032
bfs_multi,0,0.0008877436546799799,0.995589373515394,2300,73632
bfs_multi,0,0.0008288546325093193,0.9957713229919252,2350,75232
bfs_multi,0,0.0007727752908550656,0.995441478271613,2400,76832
bfs_multi,0,0.0008747672710887855,0.9961209424075077,2450,78432
bfs_multi,0,0.0009099623172983229,0.9958615103058938,2500,80032
bfs_multi,0,0.0008457216971362413,0.9961273895284082,2550,81632
bfs_multi,0,0.0011098858845252834,0.9958465235403531,2600,83232
bfs_multi,0,0.0008111954682681244,0.9958359920434585,2650,84832
bfs_multi,0,0.000828355346875469,0.995891622691919,2700,86432
bfs_multi,0,0.0057335415968555025,0.9902820229822549,2750,88032
bfs_multi,0,0.003811723532162432,0.9935545768887514,2800,89632
bfs_multi,0,0.0024760470815817824,0.9933610459582407,2850,91232
bfs_multi,0,0.00217032022177591,0.9934636222763856,2900,92832
bfs_multi,0,0.0017863471145210497,0.9945766801331283,2950,94432
bfs_multi,0,0.0013079139065575874,0.9952329208170673,3000,96032
bfs_multi,0,0.0017379112595517655,0.99447059002079,3050,97632
bfs_multi,0,0.0011598277838493231,0.9955713852987997,3100,99232
bfs_multi,0,0.0009750386522853205,0.9955000826960811,3150,100832
bfs_multi,0,0.000939159759436734,0.9953499116820196,3200,102432
bfs_multi,0,0.0009779932506262412,0.9945554987935622,3250,104032
bfs_multi,0,0.0016353708641690902,0.9936975667343171,3300,105632
bfs_multi,0,0.001255846343246958,0.9957442343453771,3350,107232
bfs_multi,0,0.0010684405808569864,0.9962045136874027,3400,108832
bfs_multi,0,0.0010246396263119096,0.9962705621226489,3450,110432
bfs_multi,0,0.000871104266416296,0.9963797170943858,3500,112032
bfs_multi,0,0.0009886971200467087,0.9958944362479545,3550,113632
bfs_multi,0,0.0011341112042623535,0.995931833820685,3600,115232
bfs_multi,0,0.0014088903018637212,0.9956423791764527,3650,116832
bfs_multi,0,0.001317388572447271,0.995806969939351,3700,118432
bfs_multi,0,0.001002830176585121,0.9955805611241815,3750,120032
bfs_multi,0,0.0008250157085694809,0.9952786283446962,3800,121632
bfs_multi,0,0.0008488402423063235,0.9948401020128319,3850,123232
bfs_multi,0,0.0009404386818641796,0.995240963327781,3900,124832
bfs_multi,0,0.0009312695638436707,0.9958689342540654,3950,126432
bfs_multi,0,0.0009106542946437912,0.9957470718274515,4000,128032
bfs_multi,0,0.0008445987848676851,0.9958624724762891,4050,129632
bfs_multi,0,0.0011265753505767862,0.9960538090792597,4100,131232
bfs_multi,0,0.0007660581850541348,0.9959730889467412,4150,132832
bfs_multi,0,0.0009075662412215025,0.99489063597285,4200,134432
bfs_multi,0,0.000802146510458499,0.9962645019888166,4250,136032
bfs_multi,0,0.0009459071141827735,0.9963036426332461,4300,137632
bfs_multi,0,0.0010157488358572663,0.9949361339871063,4350,139232
bfs_multi,0,0.0007989805314082332,0.9965365918119969,4400,140832
bfs_multi,0,0.0007697567377999803,0.9965167777134001,4450,142432
bfs_multi,0,0.0008259890267800074,0.9966586873282677,4500,144032
bfs_multi,0,0.0012570121787030075,0.9955937318131832,4550,145632
bfs_multi,0,0.0009458590135182021,0.9954765131539312,4600,147232
bfs_multi,0,0.0009472305679992133,0.9959279824309555,4650,148832
bfs_multi,0,0.0011640318829950046,0.9935969312181134,4700,150432
bfs_multi,0,0.0011057718166375707,0.9962714651941423,4750,152032
bfs_multi,0,0.0011922268122725654,0.9963112658943232,4800,153632
bfs_multi,0,0.000835436165198189,0.9954010928275081,4850,155232
bfs_multi,0,0.0008554208727878177,0.9955668519156108,4900,156832
bfs_multi,0,0.0009924878652600455,0.9961791350755896,4950,158432
bfs_multi,0,0.0008741028567601461,0.9951027367029426,5000,160032
bfs_multi,0,0.0011078338943480049,0.9959882327512406,5050,161632
bfs_multi,0,0.0009322390412785353,0.9954727317675245,5100,163232
bfs_multi,0,0.0008558503958519736,0.9958005588991399,5150,164832
bfs_multi,0,0.000918127711120178,0.996313598307795,5200,166432
bfs_multi,0,0.0008449910063018251,0.995283713312678,5250,168032
bfs_multi,0,0.0009717310932319379,0.9953601515403719,5300,169632
bfs_multi,0,0.0009449724324804266,0.996366312610108,5350,171232
bfs_multi,0,0.0008372390707882004,0.9959993354234529,5400,172832
bfs_multi,0,0.0006994416113056445,0.9954427266428073,5450,174432
bfs_multi,0,0.0007815990690687614,0.9959619583216415,5500,176032
bfs_multi,0,0.0007633110941833365,0.9958906743312306,5550,177632
bfs_multi,0,0.0009267983510244448,0.9966386293949496,5600,179232
bfs_multi,0,0.0007715400669485461,0.9960069948624848,5650,180832
bfs_multi,0,0.0009165994184695592,0.9956163362786796,5700,182432
bfs_multi,0,0.001595145571482135,0.9965983883012781,5750,184032
bfs_multi,0,0.0007575700062170654,0.9957760032028213,5800,185632
bfs_multi,0,0.0012982369785095216,0.9968973924446008,5850,187232
bfs_multi,0,0.0014024011559376959,0.9962305509663083,5900,188832
bfs_multi,0,0.0009044885504408739,0.9951463936641638,5950,190432
bfs_multi,0,0.0008444059002795256,0.996371283353165,6000,192032
bfs_multi,0,0.0008898851176218159,0.9960423876552184,6050,193632
bfs_multi,0,0.0011174723810165688,0.9966460819138091,6100,195232
bfs_multi,0,0.0008103998252499878,0.995964418865127,6150,196832
bfs_multi,0,0.000995831093587185,0.994747482352504,6200,198432
bfs_multi,0,0.0008452544730243971,0.9958639194972622,6250,200032
bfs_multi,0,0.0007471271705389881,0.9962769991140924,6300,201632
bfs_multi,0,0.0007344055302883134,0.9968446291834374,6350,203232
bfs_multi,0,0.0012413222480972762,0.9963032293778183,6400,204832
bfs_multi,0,0.0008173111475298356,0.9963330163484765,6450,206432
bfs_multi,0,0.0007862610085487632,0.9957094169277207,6500,208032
bfs_multi,0,0.0007715181815342476,0.995814415994764,6550,209632
bfs_multi,0,0.0007409606387227541,0.9954608879522304,6600,211232
bfs_multi,0,0.001732851070396464,0.9966054205971568,6650,212832
bfs_multi,0,0.0012287193024531006,0.9957067234369668,6700,214432
bfs_multi,0,0.0008316625008592382,0.9954484619621171,6750,216032
bfs_multi,0,0.0007388490592711605,0.9961925850453004,6800,217632
bfs_multi,0,0.0007514444492935013,0.9963314268564889,6850,219232
bfs_multi,0,0.0007077106391085408,0.9963468552918445,6900,220832
bfs_multi,0,0.0007639937138810638,0.9960284631522908,6950,222432
bfs_multi,0,0.000804351384877009,0.9957339398754741,7000,224032
bfs_multi,0,0.0007870389981235349,0.9962137231015822,7050,225632
bfs_multi,0,0.000804095512121421,0.995110710664586,7100,227232
bfs_multi,0,0.0009236311386484886,0.995871562739133,7150,228832
bfs_multi,0,0.000687848408733629,0.9966980004520436,7200,230432
bfs_multi,0,0.0008389717790952034,0.9959612728935692,7250,232032
bfs_multi,0,0.0008049807366433015,0.9965408310142839,7300,233632
bfs_multi,0,0.0007542028313901029,0.9964490777420925,7350,235232
bfs_multi,0,0.000699097990482187,0.9957049098784033,7400,236832
