Algorithm,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
bfs_multi,0.0008925967035611393,0.9962662238567858,5650,180832
bfs_multi,0.0007214897778658269,0.9954126720697147,5700,182432
bfs_multi,0.0007630079047203254,0.9965943653380913,5750,184032
bfs_multi,0.0008108689710570615,0.9966271188105715,5800,185632
bfs_multi,0.0009193638172655483,0.9963386129946957,5850,187232
bfs_multi,0.000747664564366346,0.9961652117252895,5900,188832
bfs_multi,0.0007637955307637867,0.9957143396268943,5950,190432
bfs_multi,0.0007225936235772678,0.9957768888226669,6000,192032
bfs_multi,0.0008059473438163423,0.9956473697777348,6050,193632
bfs_multi,0.0007115186827297748,0.996184142265433,6100,195232
bfs_multi,0.0007423579706710371,0.9962199239928315,6150,196832
bfs_multi,0.0006932147280167555,0.9953988592591956,6200,198432
bfs_multi,0.0007465505706738896,0.9965094646138315,6250,200032
bfs_multi,0.0008183246602311556,0.9958646470074086,6300,201632
bfs_multi,0.0007428542244799985,0.995965648017162,6350,203232
bfs_multi,0.0007613256622940412,0.9951942233969702,6400,204832
bfs_multi,0.0007501161902473541,0.996708631514702,6450,206432
bfs_multi,0.0008079983102720689,0.9955950975044052,6500,208032
bfs_multi,0.000847299823395673,0.9967313573945665,6550,209632
bfs_multi,0.0007323280621932326,0.9970442587605668,6600,211232
bfs_multi,0.0009151123756237212,0.9963772909808863,6650,212832
bfs_multi,0.0008467742877758156,0.9960126402992517,6700,214432
bfs_multi,0.0008118459103434361,0.9960680072347503,6750,216032
bfs_multi,0.0009248274290075642,0.9963642562878342,6800,217632
bfs_multi,0.000784086845397951,0.9962902605394715,6850,219232
bfs_multi,0.0007402965929941274,0.9968491594154467,6900,220832
bfs_multi,0.0014803434373243363,0.99557822259065,6950,222432
bfs_multi,0.0008765945458617352,0.996299727176589,7000,224032
bfs_multi,0.0011344017361989245,0.9967078909182193,7050,225632
bfs_multi,0.0009690779364609625,0.995798680168403,7100,227232
bfs_multi,0.0009143409022328797,0.9958097508084673,7150,228832
bfs_multi,0.000689246270362247,0.9954093191000613,7200,230432
bfs_multi,0.0008926877760222851,0.9962991318336554,7250,232032
bfs_multi,0.0007853559445464952,0.9961219646150212,7300,233632
bfs_multi,0.0008642839716048911,0.9966358396664909,7350,235232
bfs_multi,0.0007799504778625632,0.9957982657818385,7400,236832
bfs_multi,0.0008951899605563085,0.9956668974958759,7450,238432
bfs_multi,0.0008600813474731694,0.9962938558854237,7500,240032
bfs_multi,0.0008194829469556453,0.9957425767630518,7550,241632
bfs_multi,0.00079853811128487,0.9968220180972543,7600,243232
bfs_multi,0.000743837235135345,0.9950775091349926,7650,244832
bfs_multi,0.0006888277153878874,0.9946781247107441,7700,246432
bfs_multi,0.0007160008745177038,0.9966139236751811,7750,248032
bfs_multi,0.0007878232454412882,0.9967585672972032,7800,249632
bfs_multi,0.0007088886974165831,0.9964879941365958,7850,251232
bfs_multi,0.0009092437529307063,0.9965281756920739,7900,252832
bfs_multi,0.0008140556776743324,0.9950680883947147,7950,254432
bfs_multi,0.0008193905983762306,0.9955924160262515,8000,256032
bfs_multi,0.0008159536783290378,0.9957182849104986,8050,257632
bfs_multi,0.0008672705095295896,0.9954161891388338,8100,259232
bfs_multi,0.0007298846066180431,0.9964225758420777,8150,260832
bfs_multi,0.0009933506268862402,0.9955764252089043,8200,262432
bfs_multi,0.0007418109478737734,0.9951354975720943,8250,264032
bfs_multi,0.0007392812049204167,0.9955473902276182,8300,265632
bfs_multi,0.0008190050649376701,0.9966901318694616,8350,267232
bfs_multi,0.0007832582819355593,0.9971063723440343,8400,268832
bfs_multi,0.000857233153052448,0.9958414520093897,8450,270432
bfs_multi,0.0007271244275762001,0.9961627547917007,8500,272032
bfs_multi,0.0007644961745586443,0.9962894247371243,8550,273632
bfs_multi,0.0006844092873280872,0.9954819936252202,8600,275232
bfs_multi,0.0007163523420977036,0.9961962222012632,8650,276832
bfs_multi,0.0006457121354185347,0.9962800294048028,8700,278432
bfs_multi,0.0008033815331229022,0.9961169380539063,8750,280032
bfs_multi,0.0007014012819456639,0.9957720887538073,8800,281632
bfs_multi,0.0006820144943718276,0.9955755523437909,8850,283232
bfs_multi,0.000802981685361388,0.9965883415262159,8900,284832
bfs_multi,0.0007954733266160475,0.995504345037713,8950,286432
