Algorithm,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
bfs_multi,0.0008991422299368424,0.9958299477827942,1700,54432
bfs_multi,0.000947152180087869,0.9948882904640185,1750,56032
bfs_multi,0.0007882027245790369,0.9966731896136978,1800,57632
bfs_multi,0.0008791793344408915,0.9961698607085472,1850,59232
bfs_multi,0.0011286108960302955,0.9953549850676571,1900,60832
bfs_multi,0.0010744911795518418,0.9960702074367735,1950,62432
bfs_multi,0.0009085184756622766,0.9959935633746764,2000,64032
bfs_multi,0.0008633958433347289,0.9959069825769402,2050,65632
bfs_multi,0.0008618993410709663,0.9968828687151605,2100,67232
bfs_multi,0.0009071369800949469,0.9961680100652375,2150,68832
bfs_multi,0.0008218047570608178,0.995519986888788,2200,70432
bfs_multi,0.0006979973728948607,0.99621970027167,2250,72032
bfs_multi,0.000836337615862135,0.995863120650725,2300,73632
bfs_multi,0.0008409815117227026,0.9960710167021454,2350,75232
bfs_multi,0.0007536368311946262,0.9958779422136519,2400,76832
bfs_multi,0.005445019233957282,0.9909012311426557,2450,78432
bfs_multi,0.003134835856180871,0.994269098466151,2500,80032
bfs_multi,0.0011865878936077935,0.995952941975785,2550,81632
bfs_multi,0.0008712182562157977,0.9972693082598187,2600,83232
bfs_multi,0.0009124954169237754,0.9957856650268581,2650,84832
bfs_multi,0.0009724226115406509,0.9958141071959401,2700,86432
bfs_multi,0.0009368926254281007,0.996265127508766,2750,88032
bfs_multi,0.0009581595222880423,0.9962640554750251,2800,89632
bfs_multi,0.0007778686600465789,0.9968272592150792,2850,91232
bfs_multi,0.001494685410213492,0.9964257834541441,2900,92832
bfs_multi,0.0010855776903554216,0.9954328829034339,2950,94432
bfs_multi,0.0010427177751807903,0.9963714608973802,3000,96032
bfs_multi,0.0008865482482678999,0.9957794481382558,3050,97632
bfs_multi,0.0009263244234898594,0.9957781791521544,3100,99232
bfs_multi,0.0008223967010599154,0.9956257667096007,3150,100832
bfs_multi,0.0008780939360804041,0.9957035060352488,3200,102432
bfs_multi,0.0009607259195036022,0.9966196356806165,3250,104032
bfs_multi,0.0007957226996472854,0.995836370094522,3300,105632
bfs_multi,0.0007218400694614502,0.9956054464021729,3350,107232
bfs_multi,0.0007834278151567986,0.9964714397085882,3400,108832
bfs_multi,0.0007463487290647208,0.9965902864393164,3450,110432
bfs_multi,0.0006650493787546807,0.996222992678665,3500,112032
bfs_multi,0.0008467306802556607,0.9960887978707853,3550,113632
bfs_multi,0.0008005015570415708,0.995950604508298,3600,115232
bfs_multi,0.0008466474007963143,0.99624743568803,3650,116832
bfs_multi,0.0009373378118289111,0.9958324141854991,3700,118432
bfs_multi,0.0008458233838791784,0.9964737436999098,3750,120032
