Algorithm,Seed,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
mst_prim_multi,4,0.3148880898952484,0.9025796336074734,0,32
mst_prim_multi,4,0.055172269232571125,0.9555457778154133,50,1632
mst_prim_multi,4,0.03208521105349064,0.9650679300188267,100,3232
mst_prim_multi,4,0.02114591045305133,0.9771711387231604,150,4832
mst_prim_multi,4,0.01795490996912122,0.9796652648004238,200,6432
mst_prim_multi,4,0.011699952175840736,0.9841980207242409,250,8032
mst_prim_multi,4,0.011765230749733745,0.9771991541708487,300,9632
mst_prim_multi,4,0.00950681246817112,0.987665224194991,350,11232
mst_prim_multi,4,0.01085053340997547,0.9858954629316905,400,12832
mst_prim_multi,4,0.007992583836894482,0.986991193422557,450,14432
mst_prim_multi,4,0.007657995281042531,0.9896592770470577,500,16032
mst_prim_multi,4,0.007481443027500063,0.986921316990139,550,17632
mst_prim_multi,4,0.0062608956452459095,0.990586810454039,600,19232
mst_prim_multi,4,0.007468305313377641,0.9850730424558249,650,20832
mst_prim_multi,4,0.006442667986266315,0.9888205046833154,700,22432
mst_prim_multi,4,0.005882416856475174,0.9869701727821533,750,24032
mst_prim_multi,4,0.006667093292344361,0.9868234805907021,800,25632
mst_prim_multi,4,0.005718012942234054,0.9884563358700255,850,27232
mst_prim_multi,4,0.005034287494490855,0.9892730185685599,900,28832
mst_prim_multi,4,0.004694517371826805,0.9910643566536217,950,30432
mst_prim_multi,4,0.004832635487546213,0.9920957196509265,1000,32032
mst_prim_multi,4,0.004351820134324953,0.9905772707569491,1050,33632
mst_prim_multi,4,0.004564415822969749,0.9912794194761237,1100,35232
mst_prim_multi,4,0.007068809259217232,0.9888428242682568,1150,36832
mst_prim_multi,4,0.004185543968342245,0.988142373241071,1200,38432
mst_prim_multi,4,0.0042072501199436375,0.9904201888150093,1250,40032
mst_prim_multi,4,0.0037725812662392855,0.9900387512352439,1300,41632
mst_prim_multi,4,0.004015783719951287,0.9896868748114807,1350,43232
mst_prim_multi,4,0.0038181491525028834,0.989910249605022,1400,44832
mst_prim_multi,4,0.0049392884480766956,0.9890199797517878,1450,46432
mst_prim_multi,4,0.004001703019021079,0.9919277472161383,1500,48032
mst_prim_multi,4,0.0035641956515610218,0.9908398933652316,1550,49632
mst_prim_multi,4,0.003605520409764722,0.9883547644816553,1600,51232
mst_prim_multi,4,0.003948431423050351,0.9912137826364902,1650,52832
mst_prim_multi,4,0.0036516882035357414,0.9909024192576681,1700,54432
mst_prim_multi,4,0.003805510980891995,0.9944595374544334,1750,56032
mst_prim_multi,4,0.0037442318571265787,0.990582126328225,1800,57632
mst_prim_multi,4,0.004039051003055647,0.9905039393430428,1850,59232
mst_prim_multi,4,0.004626948984805495,0.9908691520842311,1900,60832
mst_prim_multi,4,0.004724495733971708,0.9929431717951733,1950,62432
mst_prim_multi,4,0.003967828753520735,0.990802787054845,2000,64032
mst_prim_multi,4,0.003058857321739197,0.9928747740914382,2050,65632
mst_prim_multi,4,0.0034673060028580947,0.9896643936392531,2100,67232
mst_prim_multi,4,0.005124480969971046,0.991876563182662,2150,68832
mst_prim_multi,4,0.004216267384472303,0.990441685396015,2200,70432
mst_prim_multi,4,0.0044288569735363124,0.9906895331124377,2250,72032
mst_prim_multi,4,0.004126354726031423,0.9921623789438665,2300,73632
mst_prim_multi,4,0.0031063369603361933,0.9911977110673367,2350,75232
mst_prim_multi,4,0.003007480053056497,0.9904384720759056,2400,76832
mst_prim_multi,4,0.0031086829671403394,0.9922733002533627,2450,78432
mst_prim_multi,4,0.0034645716751401778,0.9907447502797087,2500,80032
mst_prim_multi,4,0.0035116757679497825,0.9920661653708946,2550,81632
mst_prim_multi,4,0.003145191962357785,0.9906898740016215,2600,83232
mst_prim_multi,4,0.002940815938054584,0.9934117105388655,2650,84832
mst_prim_multi,4,0.003265587306668749,0.9926827346298741,2700,86432
mst_prim_multi,4,0.00349928880634252,0.9911377913665853,2750,88032
mst_prim_multi,4,0.0030607503982901106,0.9931757126526086,2800,89632
mst_prim_multi,4,0.0032650502328760924,0.9930121878889211,2850,91232
mst_prim_multi,4,0.0028535052813822405,0.9930402206024396,2900,92832
mst_prim_multi,4,0.002864636889353278,0.9937269912918629,2950,94432
mst_prim_multi,4,0.002749443691354827,0.9927894809840205,3000,96032
mst_prim_multi,4,0.0025964522378490074,0.9943332388888437,3050,97632
mst_prim_multi,4,0.0031812058656942098,0.9923717406609502,3100,99232
mst_prim_multi,4,0.0027979783617774956,0.9928655375064075,3150,100832
mst_prim_multi,4,0.0031508936497266406,0.9921262013304926,3200,102432
mst_prim_multi,4,0.0030154726462205874,0.9918381150431724,3250,104032
mst_prim_multi,4,0.002832798253657529,0.9931035080308541,3300,105632
mst_prim_multi,4,0.0026770291733555496,0.9928999415341797,3350,107232
mst_prim_multi,4,0.0029776217229664326,0.9917052497841918,3400,108832
mst_prim_multi,4,0.002989361260551959,0.9935012448688967,3450,110432
mst_prim_multi,4,0.002902626619907096,0.9911909000846553,3500,112032
mst_prim_multi,4,0.002534694670321187,0.9926849274796797,3550,113632
mst_prim_multi,4,0.0022495382819033693,0.9923564949422314,3600,115232
mst_prim_multi,4,0.003006988879351411,0.9924380393027643,3650,116832
mst_prim_multi,4,0.0026959291819366625,0.9929427270838977,3700,118432
mst_prim_multi,4,0.0023250531186931765,0.9909812154503499,3750,120032
mst_prim_multi,4,0.0024999583772296317,0.9932549938227319,3800,121632
mst_prim_multi,4,0.0029714757678448223,0.9914441643302272,3850,123232
mst_prim_multi,4,0.0032855345855932684,0.9911029053818705,3900,124832
mst_prim_multi,4,0.0026400283579278037,0.994284596875222,3950,126432
mst_prim_multi,4,0.002602421065384988,0.9923824338848959,4000,128032
mst_prim_multi,4,0.0024840986827621234,0.9914828430247136,4050,129632
mst_prim_multi,4,0.002379190619685687,0.9926496519052905,4100,131232
mst_prim_multi,4,0.002133402714098338,0.9935748393997107,4150,132832
mst_prim_multi,4,0.002469791555595293,0.9918096015236844,4200,134432
mst_prim_multi,4,0.0037842778590857053,0.9926824983134678,4250,136032
mst_prim_multi,4,0.0026625093270558862,0.9929960550230454,4300,137632
mst_prim_multi,4,0.0026289366945275107,0.9914838753320542,4350,139232
mst_prim_multi,4,0.0025031147024128586,0.9921295174540985,4400,140832
mst_prim_multi,4,0.002443186932359822,0.9942327508873985,4450,142432
mst_prim_multi,4,0.0020909560000291092,0.9937434869479733,4500,144032
mst_prim_multi,4,0.0033442870575527196,0.9939320366903983,4550,145632
mst_prim_multi,4,0.0027482370566576718,0.9927414232246572,4600,147232
mst_prim_multi,4,0.002054555567156058,0.9918022536753636,4650,148832
mst_prim_multi,4,0.0022089075404801406,0.9934591463166695,4700,150432
mst_prim_multi,4,0.002261588380788453,0.9948595233707888,4750,152032
mst_prim_multi,4,0.001983215615910012,0.993828875766781,4800,153632
mst_prim_multi,4,0.0028188365462119692,0.9946007126972736,4850,155232
mst_prim_multi,4,0.004208759589819238,0.9921074239750316,4900,156832
mst_prim_multi,4,0.0024462616874006927,0.9939337504720871,4950,158432
mst_prim_multi,4,0.0021694098142324945,0.9947671371784101,5000,160032
mst_prim_multi,4,0.0021263507462572304,0.9937421966827392,5050,161632
mst_prim_multi,4,0.002096221767278621,0.9938183125490685,5100,163232
mst_prim_multi,4,0.0019910242152400316,0.9932147146547243,5150,164832
mst_prim_multi,4,0.0022641546089289476,0.9932542598542776,5200,166432
