Algorithm,Seed,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
bellman_ford_multi,3,0.3704127073287964,0.8938413339041062,0,32
bellman_ford_multi,3,0.028338761723134667,0.9864569836703782,50,1632
bellman_ford_multi,3,0.005949659966863692,0.9903250824236262,100,3232
bellman_ford_multi,3,0.003091846879106015,0.9937842520330806,150,4832
bellman_ford_multi,3,0.0022735785091936122,0.9961404165114086,200,6432
bellman_ford_multi,3,0.0024564055933296914,0.9960196796251759,250,8032
bellman_ford_multi,3,0.0017247865723038559,0.9967223269712561,300,9632
bellman_ford_multi,3,0.0018215902236988768,0.9961487757717017,350,11232
bellman_ford_multi,3,0.0023848269995505687,0.9968208165788857,400,12832
bellman_ford_multi,3,0.0015429669264995028,0.9969624545276515,450,14432
bellman_ford_multi,3,0.001093867207691801,0.9984378656536568,500,16032
bellman_ford_multi,3,0.0008954879008024364,0.9980900246667728,550,17632
bellman_ford_multi,3,0.0008654374862317127,0.9985339570292402,600,19232
bellman_ford_multi,3,0.0010319518269534455,0.9977575204071227,650,20832
bellman_ford_multi,3,0.0009657533969266297,0.9978554660191867,700,22432
bellman_ford_multi,3,0.0011660700178708794,0.9983324914715199,750,24032
bellman_ford_multi,3,0.00102529311341641,0.9984205907198515,800,25632
bellman_ford_multi,3,0.0015663145628059282,0.9968778476017921,850,27232
bellman_ford_multi,3,0.001068801977367002,0.9981468575322534,900,28832
bellman_ford_multi,3,0.0010523869246344476,0.9979111006476306,950,30432
bellman_ford_multi,3,0.0008393318003982131,0.9980659934551381,1000,32032
bellman_ford_multi,3,0.0007381603358862776,0.9984248976034968,1050,33632
bellman_ford_multi,3,0.0007924595367683196,0.9976879212744691,1100,35232
bellman_ford_multi,3,0.0009703357771149967,0.9977529226361767,1150,36832
bellman_ford_multi,3,0.001219407894413962,0.9977995144863523,1200,38432
bellman_ford_multi,3,0.0011082824447311169,0.9981162620679664,1250,40032
bellman_ford_multi,3,0.0011579546402572306,0.9974879343656856,1300,41632
bellman_ford_multi,3,0.00082316385998638,0.9979661933014154,1350,43232
bellman_ford_multi,3,0.0009486447455128655,0.9974422184195674,1400,44832
bellman_ford_multi,3,0.0008623707829063676,0.9976119249110624,1450,46432
bellman_ford_multi,3,0.0013764399216566402,0.9975838768953096,1500,48032
bellman_ford_multi,3,0.003007927859798656,0.9962962011050319,1550,49632
bellman_ford_multi,3,0.002175550469837617,0.9977447929845711,1600,51232
bellman_ford_multi,3,0.0010545921382617961,0.9972029722230249,1650,52832
bellman_ford_multi,3,0.0007337583432877004,0.9980706245646682,1700,54432
bellman_ford_multi,3,0.0008401905350973493,0.9984366893719226,1750,56032
bellman_ford_multi,3,0.0009660579421007753,0.9975323984640205,1800,57632
bellman_ford_multi,3,0.0015046913595699607,0.9967544124370126,1850,59232
bellman_ford_multi,3,0.001067193689505075,0.9987240645935243,1900,60832
bellman_ford_multi,3,0.0009226502739193165,0.9976233804740288,1950,62432
bellman_ford_multi,3,0.0011180793393941713,0.9978023129902683,2000,64032
bellman_ford_multi,3,0.0015133072704566076,0.9977519607443278,2050,65632
bellman_ford_multi,3,0.0009740922600747126,0.9981222519591901,2100,67232
bellman_ford_multi,3,0.0009042059972807692,0.9981759339079217,2150,68832
bellman_ford_multi,3,0.0009286367030290421,0.9980590732247123,2200,70432
bellman_ford_multi,3,0.0008322675553506542,0.9977095125684852,2250,72032
bellman_ford_multi,3,0.0006272818339857622,0.9984088403277436,2300,73632
bellman_ford_multi,3,0.000681084682016575,0.9980178980949812,2350,75232
bellman_ford_multi,3,0.0011797422754508346,0.9982788442912374,2400,76832
bellman_ford_multi,3,0.0010854918287786753,0.9979948678160231,2450,78432
bellman_ford_multi,3,0.0007246192349018087,0.9986594517329357,2500,80032
bellman_ford_multi,3,0.0008983779288969096,0.9982351872216167,2550,81632
bellman_ford_multi,3,0.0006516051245232291,0.9984362015686982,2600,83232
bellman_ford_multi,3,0.0006219260352634137,0.9981905302555101,2650,84832
bellman_ford_multi,3,0.0008277838123663628,0.998230443543936,2700,86432
bellman_ford_multi,3,0.001000933904026855,0.9972124599739502,2750,88032
bellman_ford_multi,3,0.000998704045626333,0.9982814460131628,2800,89632
bellman_ford_multi,3,0.0006294862783943245,0.9981314747907596,2850,91232
bellman_ford_multi,3,0.0006425931414686659,0.9985273905272773,2900,92832
bellman_ford_multi,3,0.0008747622220244011,0.9982540062455165,2950,94432
bellman_ford_multi,3,0.0008743297090586566,0.9984127816113549,3000,96032
bellman_ford_multi,3,0.0008019120382257938,0.9980338781816576,3050,97632
bellman_ford_multi,3,0.0007507351050685429,0.9985585063294404,3100,99232
bellman_ford_multi,3,0.0006137440832688412,0.9974972036220399,3150,100832
bellman_ford_multi,3,0.0006719606828156266,0.9987311767442202,3200,102432
bellman_ford_multi,3,0.000588599711392419,0.9979338222037757,3250,104032
bellman_ford_multi,3,0.0006273542779265285,0.9981677326077828,3300,105632
bellman_ford_multi,3,0.000792146575574293,0.998450068536029,3350,107232
bellman_ford_multi,3,0.0007333558558232767,0.9975037996080742,3400,108832
bellman_ford_multi,3,0.0012246216461528547,0.9976567474242757,3450,110432
bellman_ford_multi,3,0.0008672892381468955,0.9982636600129619,3500,112032
bellman_ford_multi,3,0.0008400561571727394,0.9985407438638734,3550,113632
bellman_ford_multi,3,0.0007633240985991563,0.998283773093666,3600,115232
bellman_ford_multi,3,0.0008467886565858861,0.9974197266399063,3650,116832
bellman_ford_multi,3,0.0008322441797088231,0.9980521937827572,3700,118432
bellman_ford_multi,3,0.0007887317584663833,0.9976309760489963,3750,120032
bellman_ford_multi,3,0.0005961609931374845,0.9981579340389785,3800,121632
bellman_ford_multi,3,0.0005296837681659383,0.99875304126516,3850,123232
bellman_ford_multi,3,0.0006954733548082003,0.9977289469891149,3900,124832
bellman_ford_multi,3,0.000769061089041827,0.9989851784933236,3950,126432
bellman_ford_multi,3,0.0006808609950015665,0.998188180458563,4000,128032
bellman_ford_multi,3,0.0008069089054789202,0.9979324977199363,4050,129632
bellman_ford_multi,3,0.0006159485432607425,0.9984975342286541,4100,131232
bellman_ford_multi,3,0.0005897027642136621,0.9986888585238275,4150,132832
bellman_ford_multi,3,0.0005921512314922239,0.9987151793406377,4200,134432
bellman_ford_multi,3,0.0007626693461159562,0.9978411833083134,4250,136032
bellman_ford_multi,3,0.0006042152828697312,0.9986996044295632,4300,137632
bellman_ford_multi,3,0.0005235407630370403,0.9981695227888118,4350,139232
bellman_ford_multi,3,0.0005794360934869048,0.9984828791825925,4400,140832
bellman_ford_multi,3,0.00042742011966248936,0.998711155986846,4450,142432
bellman_ford_multi,3,0.000459016381219044,0.9986118099341007,4500,144032
bellman_ford_multi,3,0.0005674127633196235,0.9982607716785697,4550,145632
bellman_ford_multi,3,0.0005499248609675788,0.9981805367635364,4600,147232
bellman_ford_multi,3,0.00046405429515552045,0.9988995360247331,4650,148832
bellman_ford_multi,3,0.0010741213091626633,0.9981170145722325,4700,150432
bellman_ford_multi,3,0.004873764730571111,0.9961507394298432,4750,152032
bellman_ford_multi,3,0.0013980015740160568,0.9982916713660734,4800,153632
bellman_ford_multi,3,0.0008018459367917785,0.9981087004747098,4850,155232
bellman_ford_multi,3,0.0008762072634635842,0.9985852841711177,4900,156832
bellman_ford_multi,3,0.0006601673578423117,0.9984392877176312,4950,158432
bellman_ford_multi,3,0.0006351699634080888,0.9982393250009435,5000,160032
bellman_ford_multi,3,0.0005544902987973899,0.9983361420488144,5050,161632
bellman_ford_multi,3,0.0006107020498340888,0.9984518391534165,5100,163232
bellman_ford_multi,3,0.0005819766794684255,0.998723476742531,5150,164832
bellman_ford_multi,3,0.0005381468968320746,0.9985710379420197,5200,166432
bellman_ford_multi,3,0.0005360607095039782,0.9980386001927941,5250,168032
bellman_ford_multi,3,0.0006016299437464312,0.9984436364667484,5300,169632
bellman_ford_multi,3,0.0005564441594319192,0.9985869553807372,5350,171232
bellman_ford_multi,3,0.0005516369035359503,0.9987560052123174,5400,172832
bellman_ford_multi,3,0.000724128431089035,0.9985756422958123,5450,174432
bellman_ford_multi,3,0.0005603455729001894,0.9990097994433352,5500,176032
bellman_ford_multi,3,0.000513596860358021,0.9985592138426964,5550,177632
bellman_ford_multi,3,0.0005217090273626113,0.9978753932985736,5600,179232
bellman_ford_multi,3,0.0005932620852217951,0.9982024507846449,5650,180832
bellman_ford_multi,3,0.0007346106550014043,0.9983529771348618,5700,182432
bellman_ford_multi,3,0.0007179695228890637,0.9980930898795721,5750,184032
bellman_ford_multi,3,0.0006065701488390118,0.998687931920297,5800,185632
bellman_ford_multi,3,0.0006387817214674918,0.9986111870628817,5850,187232
bellman_ford_multi,3,0.0005848450073972345,0.998201231840246,5900,188832
bellman_ford_multi,3,0.0006232816233635674,0.9990166743716655,5950,190432
