Algorithm,Seed,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
mst_prim_multi,0,0.40500497817993164,0.8946670484530841,0,32
mst_prim_multi,0,0.06113291408866644,0.9508123152454839,50,1632
mst_prim_multi,0,0.03253691839054227,0.9685675920810284,100,3232
mst_prim_multi,0,0.023642661441117527,0.9788865296075246,150,4832
mst_prim_multi,0,0.014335266780108213,0.9847703034538855,200,6432
mst_prim_multi,0,0.012446240419521928,0.983671824584372,250,8032
mst_prim_multi,0,0.012387795802205802,0.9819580248785925,300,9632
mst_prim_multi,0,0.00945241767913103,0.985172705063479,350,11232
mst_prim_multi,0,0.007987581039778889,0.9851156685280016,400,12832
mst_prim_multi,0,0.006193554550409317,0.989018230352113,450,14432
mst_prim_multi,0,0.00723717849701643,0.9872115285336571,500,16032
mst_prim_multi,0,0.009377851756289602,0.988274485493227,550,17632
mst_prim_multi,0,0.0058748959889635445,0.9910241482297917,600,19232
mst_prim_multi,0,0.00603237263741903,0.9902004885424884,650,20832
mst_prim_multi,0,0.00569243298843503,0.9900780493199768,700,22432
mst_prim_multi,0,0.005265382800716907,0.9898341808499167,750,24032
mst_prim_multi,0,0.005749282587785274,0.9892902014535143,800,25632
mst_prim_multi,0,0.004782808716408908,0.989988585701062,850,27232
mst_prim_multi,0,0.004654792263172567,0.9905115556284583,900,28832
mst_prim_multi,0,0.004469590110238642,0.9909240412680962,950,30432
mst_prim_multi,0,0.004487701794132591,0.9890462214070088,1000,32032
mst_prim_multi,0,0.004722140078665688,0.9894002065770503,1050,33632
mst_prim_multi,0,0.0045824086689390245,0.9885390790710203,1100,35232
mst_prim_multi,0,0.004500772851752117,0.991268193797067,1150,36832
mst_prim_multi,0,0.003850194984697737,0.9878648221722445,1200,38432
mst_prim_multi,0,0.004192703987937421,0.9917956282376001,1250,40032
mst_prim_multi,0,0.004019471917126793,0.9923985129804085,1300,41632
mst_prim_multi,0,0.004560763102490455,0.9915460614295163,1350,43232
mst_prim_multi,0,0.004704562085680664,0.9913908272488119,1400,44832
mst_prim_multi,0,0.004085436608584132,0.9908831347516402,1450,46432
mst_prim_multi,0,0.004164866295759566,0.9914548711502609,1500,48032
mst_prim_multi,0,0.0046656590202474035,0.991858679108697,1550,49632
mst_prim_multi,0,0.003740529097849503,0.9910528172882918,1600,51232
mst_prim_multi,0,0.003480405080190394,0.9899533068064339,1650,52832
mst_prim_multi,0,0.005928068850189447,0.9878804392997087,1700,54432
mst_prim_multi,0,0.004499540851684287,0.9908646642143528,1750,56032
mst_prim_multi,0,0.0038093129586195575,0.9892251661132533,1800,57632
mst_prim_multi,0,0.003987136026844382,0.9920977464645285,1850,59232
mst_prim_multi,0,0.0034473760362016036,0.9915198509618771,1900,60832
mst_prim_multi,0,0.0031786501995520666,0.9903975726704703,1950,62432
mst_prim_multi,0,0.0034995814878493545,0.9923890513028342,2000,64032
mst_prim_multi,0,0.003546196781026083,0.9913662181334304,2050,65632
mst_prim_multi,0,0.0032750492304330693,0.9911446432559154,2100,67232
mst_prim_multi,0,0.0034886030352208764,0.9880193636610557,2150,68832
mst_prim_multi,0,0.0031109318928793073,0.9926465556462332,2200,70432
mst_prim_multi,0,0.002846094400156289,0.991516094627709,2250,72032
mst_prim_multi,0,0.003238869581982726,0.9912924908821987,2300,73632
mst_prim_multi,0,0.0028716264609829523,0.9918700431239009,2350,75232
mst_prim_multi,0,0.0029207020829198883,0.9921247955285155,2400,76832
mst_prim_multi,0,0.003223516581347212,0.9913444585818701,2450,78432
mst_prim_multi,0,0.003585648136213422,0.9929275897107375,2500,80032
mst_prim_multi,0,0.003196574263856746,0.9926493302181979,2550,81632
mst_prim_multi,0,0.00335419395705685,0.9910816234506716,2600,83232
mst_prim_multi,0,0.0029719323455356062,0.9922539198844085,2650,84832
mst_prim_multi,0,0.003183302221004851,0.992577224270477,2700,86432
mst_prim_multi,0,0.002725639789568959,0.9901095829829321,2750,88032
mst_prim_multi,0,0.002861760920495726,0.9925911398456927,2800,89632
mst_prim_multi,0,0.0028786201569892,0.9930509345557101,2850,91232
mst_prim_multi,0,0.002686829299782403,0.9936602141719044,2900,92832
mst_prim_multi,0,0.0035437041442492045,0.9907042390966232,2950,94432
mst_prim_multi,0,0.0029949710534128825,0.9927744889322553,3000,96032
mst_prim_multi,0,0.0025727095003821887,0.9911362258768418,3050,97632
mst_prim_multi,0,0.00328787041536998,0.9925081905653874,3100,99232
mst_prim_multi,0,0.0025182241594302467,0.9927392618280104,3150,100832
mst_prim_multi,0,0.002958659263968002,0.9903268174910587,3200,102432
mst_prim_multi,0,0.01016692501725629,0.9877189184761843,3250,104032
mst_prim_multi,0,0.0037413189106155187,0.9915269893284411,3300,105632
mst_prim_multi,0,0.004089068662142381,0.9922770241850648,3350,107232
mst_prim_multi,0,0.0034579608705826103,0.9932210179854835,3400,108832
mst_prim_multi,0,0.0025544018179061824,0.9928793223540727,3450,110432
mst_prim_multi,0,0.0027057715167757125,0.9925582422289391,3500,112032
mst_prim_multi,0,0.0028665442702185827,0.9927959878617523,3550,113632
mst_prim_multi,0,0.00255523821717361,0.9920397288208067,3600,115232
mst_prim_multi,0,0.0028207079588901253,0.9934980736046695,3650,116832
mst_prim_multi,0,0.0027091345493681727,0.9940125956214347,3700,118432
mst_prim_multi,0,0.0026844040967989712,0.9929980625594766,3750,120032
mst_prim_multi,0,0.002276471949335246,0.9929471641322474,3800,121632
mst_prim_multi,0,0.0027463875466492028,0.9927491055906376,3850,123232
mst_prim_multi,0,0.002817239116411656,0.9929610100809895,3900,124832
mst_prim_multi,0,0.0022712443221280408,0.9939672753900458,3950,126432
mst_prim_multi,0,0.002274757565901382,0.9936834152202121,4000,128032
mst_prim_multi,0,0.0024957200113567522,0.9932738913887337,4050,129632
mst_prim_multi,0,0.002413134572088893,0.994106250145536,4100,131232
mst_prim_multi,0,0.002192161171042244,0.9939223188375296,4150,132832
mst_prim_multi,0,0.0019904255935762195,0.9933805973253538,4200,134432
mst_prim_multi,0,0.0020936735892610157,0.993280995852692,4250,136032
mst_prim_multi,0,0.002365619987831451,0.9942193241476222,4300,137632
mst_prim_multi,0,0.0019330552031533443,0.99351013325336,4350,139232
mst_prim_multi,0,0.0018680686915831758,0.9944102053008326,4400,140832
mst_prim_multi,0,0.0029688311502104625,0.9915386901270631,4450,142432
mst_prim_multi,0,0.002532828069815878,0.9941318151139085,4500,144032
mst_prim_multi,0,0.0069998366897925735,0.9892368546540686,4550,145632
mst_prim_multi,0,0.0034354036510922015,0.9927166350100801,4600,147232
mst_prim_multi,0,0.0029736658080946653,0.9929107458560118,4650,148832
mst_prim_multi,0,0.0031979793286882343,0.9915058747233434,4700,150432
mst_prim_multi,0,0.0026446019852301105,0.994339578650597,4750,152032
mst_prim_multi,0,0.002864788116712589,0.9935301770771281,4800,153632
mst_prim_multi,0,0.002276432765647769,0.9914351171752932,4850,155232
mst_prim_multi,0,0.002448520022298908,0.9882698592701997,4900,156832
mst_prim_multi,0,0.007139836562564597,0.9915857189361553,4950,158432
mst_prim_multi,0,0.004043588232598268,0.9915651395594456,5000,160032
mst_prim_multi,0,0.003087045141146518,0.9929421260522894,5050,161632
mst_prim_multi,0,0.002519587565038819,0.991832390316614,5100,163232
mst_prim_multi,0,0.002071874764515087,0.9931925392240395,5150,164832
mst_prim_multi,0,0.0021809877132182008,0.9925268710004269,5200,166432
mst_prim_multi,0,0.0018050146547102487,0.9934396607878915,5250,168032
mst_prim_multi,0,0.0021712827503870356,0.9932879210394097,5300,169632
mst_prim_multi,0,0.0022614899114705624,0.9945403905905628,5350,171232
mst_prim_multi,0,0.002256049203861039,0.9937078379278362,5400,172832
mst_prim_multi,0,0.00220940858067479,0.9918501658459091,5450,174432
mst_prim_multi,0,0.0020670981296098036,0.9946557126922233,5500,176032
mst_prim_multi,0,0.002447853981575463,0.992818545385328,5550,177632
mst_prim_multi,0,0.0019249574444256722,0.9940376383622858,5600,179232
mst_prim_multi,0,0.0022536515488172882,0.9933391287012384,5650,180832
mst_prim_multi,0,0.0021145160554442554,0.9924772080286943,5700,182432
mst_prim_multi,0,0.002833355194889009,0.9937759205569598,5750,184032
mst_prim_multi,0,0.0021137144952081146,0.9941661048859753,5800,185632
mst_prim_multi,0,0.0017393318573886063,0.9953265602203433,5850,187232
mst_prim_multi,0,0.0020266702663502656,0.9931331930748907,5900,188832
mst_prim_multi,0,0.002325582380981359,0.9918354381974688,5950,190432
mst_prim_multi,0,0.0018341691759997047,0.9934113927338376,6000,192032
mst_prim_multi,0,0.002114985419029836,0.9944628037479214,6050,193632
mst_prim_multi,0,0.0018852463300572707,0.9934777183037747,6100,195232
mst_prim_multi,0,0.001594246248496347,0.9914139065409417,6150,196832
mst_prim_multi,0,0.0016973021549347323,0.993024184475803,6200,198432
mst_prim_multi,0,0.0021335785336714253,0.9939310922199849,6250,200032
mst_prim_multi,0,0.0020820146490586923,0.9936531550974128,6300,201632
mst_prim_multi,0,0.0021993014863983264,0.995043916081775,6350,203232
mst_prim_multi,0,0.001920517279941123,0.9937914022457486,6400,204832
mst_prim_multi,0,0.0020376763379499605,0.9940140097973195,6450,206432
mst_prim_multi,0,0.002122044528659899,0.9928791565815889,6500,208032
mst_prim_multi,0,0.002127929019043222,0.99314498626824,6550,209632
mst_prim_multi,0,0.0019091262566507793,0.9933907565550807,6600,211232
mst_prim_multi,0,0.0018670069405561662,0.9938631413122744,6650,212832
mst_prim_multi,0,0.001948347340876353,0.9929680130468945,6700,214432
mst_prim_multi,0,0.002447113503731089,0.993045215311886,6750,216032
mst_prim_multi,0,0.0020535049252794124,0.9936355817706932,6800,217632
mst_prim_multi,0,0.0015989684106898494,0.993610405121385,6850,219232
mst_prim_multi,0,0.0015193137367168674,0.9936164354878021,6900,220832
mst_prim_multi,0,0.001734804244042607,0.9943692944564835,6950,222432
mst_prim_multi,0,0.0029994374176021666,0.9941098293990611,7000,224032
mst_prim_multi,0,0.0018658441628213041,0.9944920856080885,7050,225632
mst_prim_multi,0,0.0021036739249393577,0.992753324081759,7100,227232
mst_prim_multi,0,0.002269270581600722,0.9938871341490165,7150,228832
mst_prim_multi,0,0.0022134299332537922,0.9945302191128637,7200,230432
mst_prim_multi,0,0.002337152337131556,0.9932751508826791,7250,232032
