Algorithm,Seed,Train KlDiv,Mean 1-abs(error),Num Steps,Examples Seen
mst_prim_multi,2,0.30222636461257935,0.8973133023186278,0,32
mst_prim_multi,2,0.06024734243750572,0.9473813708759147,50,1632
mst_prim_multi,2,0.02819937013089657,0.9765442652878925,100,3232
mst_prim_multi,2,0.01872749359346926,0.9792946929338155,150,4832
mst_prim_multi,2,0.016054920414462687,0.9792072833344575,200,6432
mst_prim_multi,2,0.012080028289929032,0.9835781470646171,250,8032
mst_prim_multi,2,0.00979328341782093,0.9807333868603715,300,9632
mst_prim_multi,2,0.009090509954839945,0.9867257943813226,350,11232
mst_prim_multi,2,0.007504106732085347,0.9871446570197222,400,12832
mst_prim_multi,2,0.011519136982969939,0.9831284617325944,450,14432
mst_prim_multi,2,0.007529190568020567,0.9863804880831575,500,16032
mst_prim_multi,2,0.006438896645558998,0.9893826613849982,550,17632
mst_prim_multi,2,0.005727234922815115,0.9880617648636185,600,19232
mst_prim_multi,2,0.006892111285123974,0.9883339043116411,650,20832
mst_prim_multi,2,0.0059568543010391295,0.9885401483744848,700,22432
mst_prim_multi,2,0.005007975390180945,0.9895077146539117,750,24032
mst_prim_multi,2,0.006050070915371179,0.988644675009546,800,25632
mst_prim_multi,2,0.004807754963403568,0.990910566703601,850,27232
mst_prim_multi,2,0.00643951739941258,0.9874927512238401,900,28832
mst_prim_multi,2,0.006726469353307039,0.9876652197328675,950,30432
mst_prim_multi,2,0.006010399645892903,0.9874498571859791,1000,32032
mst_prim_multi,2,0.0053888346033636484,0.9909658463261346,1050,33632
mst_prim_multi,2,0.004328390938462689,0.9888960633942749,1100,35232
mst_prim_multi,2,0.004032697395887226,0.9926900656801926,1150,36832
mst_prim_multi,2,0.004005792341777123,0.9914717489453908,1200,38432
mst_prim_multi,2,0.003935781508043874,0.9926416709030259,1250,40032
mst_prim_multi,2,0.003781404424807988,0.9910463498153559,1300,41632
mst_prim_multi,2,0.006635980902938172,0.9904449585557119,1350,43232
mst_prim_multi,2,0.004096882523735985,0.9921894645465479,1400,44832
mst_prim_multi,2,0.003704511645482853,0.9920766758570033,1450,46432
mst_prim_multi,2,0.0047181633420404975,0.9913310990483242,1500,48032
mst_prim_multi,2,0.004156152271607425,0.9912213869160018,1550,49632
mst_prim_multi,2,0.0035430077486671508,0.9935592250282884,1600,51232
mst_prim_multi,2,0.0032378235954092817,0.9922549775453008,1650,52832
mst_prim_multi,2,0.004064646774058929,0.9914863387428772,1700,54432
mst_prim_multi,2,0.004214737844886258,0.9940478733988581,1750,56032
mst_prim_multi,2,0.004480568955768831,0.9907947078995196,1800,57632
mst_prim_multi,2,0.003994500612898264,0.9932177336978136,1850,59232
mst_prim_multi,2,0.0034151954378467053,0.9931675584207247,1900,60832
mst_prim_multi,2,0.0032379576860694214,0.9925945759038897,1950,62432
mst_prim_multi,2,0.0031981153300148436,0.9934783671625727,2000,64032
mst_prim_multi,2,0.003510727109387517,0.992554664481022,2050,65632
mst_prim_multi,2,0.00347799973358633,0.9930628241841697,2100,67232
mst_prim_multi,2,0.003117188535979949,0.9942787240886288,2150,68832
mst_prim_multi,2,0.005877116088813636,0.9883136263468355,2200,70432
mst_prim_multi,2,0.004624448854010552,0.9904212170714367,2250,72032
mst_prim_multi,2,0.0036796247682650573,0.9925997449051183,2300,73632
mst_prim_multi,2,0.00383637751074275,0.9909015326095509,2350,75232
mst_prim_multi,2,0.004280544778157491,0.9935663484243076,2400,76832
mst_prim_multi,2,0.003561909605632536,0.9910859173082762,2450,78432
